ID,ChrRacesID,Sex,OptionID,Data,ChrCustomizationChoiceID,DependentOptionID,DependentData
2250,19,0,1,1,2178,0,0
2251,19,0,1,2,2179,0,0
2252,19,0,1,3,2180,0,0
2253,19,0,2,0,2181,0,0
2254,19,0,3,0,2182,0,0
2255,19,0,4,0,3604,0,0
2256,19,0,5,0,2183,0,0
2257,19,0,5,1,2184,0,0
2258,19,0,5,2,2185,0,0
2259,19,1,3,0,2186,0,0
2260,19,1,4,0,2187,0,0
2261,20,0,1,0,2188,0,0
2262,20,0,1,1,2189,0,0
2263,20,0,1,2,2190,0,0
2264,20,0,1,3,2191,0,0
2265,20,0,3,0,2192,0,0
2266,20,0,4,0,2193,0,0
2267,20,0,4,1,2194,0,0
2268,20,0,4,2,2195,0,0
2269,20,0,4,3,2196,0,0
2270,20,0,5,0,2197,0,0
2271,20,0,5,1,2198,0,0
2272,20,0,5,2,2199,0,0
2273,20,0,5,3,2200,0,0
2274,20,0,5,4,2201,0,0
2275,20,1,3,0,2202,0,0
2276,20,1,4,0,2203,0,0
2277,21,0,1,0,2204,0,0
2278,21,0,1,1,2205,0,0
2279,21,0,1,2,2206,0,0
2280,21,0,1,3,2207,0,0
2281,21,0,1,4,2208,0,0
2282,21,0,1,5,2209,0,0
2283,21,0,1,6,2210,0,0
2284,21,0,1,7,2211,0,0
2285,21,0,2,0,2212,0,0
2286,21,0,3,0,2213,0,0
2287,21,0,3,1,2214,0,0
2288,21,0,3,2,2215,0,0
2289,21,0,3,3,2216,0,0
2290,21,0,3,4,2217,0,0
2291,21,0,3,5,2218,0,0
2292,21,0,4,0,2219,0,0
2293,21,0,4,1,2220,0,0
2294,21,0,4,2,2221,0,0
2295,21,0,4,3,2222,0,0
2296,21,0,4,4,2223,0,0
2297,21,0,4,5,2224,0,0
2298,21,0,5,0,2225,0,0
2299,21,0,5,1,2226,0,0
2300,21,0,5,2,2227,0,0
2301,21,0,5,3,2228,0,0
2302,21,0,5,4,2229,0,0
2303,21,1,3,0,2230,0,0
2304,21,1,4,0,2231,0,0
2305,22,0,1,0,2232,0,0
2306,22,0,1,1,2233,0,0
2307,22,0,1,2,2234,0,0
2308,22,0,1,3,2235,0,0
2309,22,0,1,4,2236,0,0
2310,22,0,1,5,2237,0,0
2311,22,0,1,6,2238,0,0
2312,22,0,1,7,2239,0,0
2313,22,0,1,8,2240,0,0
2314,22,0,2,0,2241,1,0
2315,22,0,2,1,2242,0,0
2316,22,0,2,2,2243,0,0
2317,22,0,2,3,2244,0,0
2318,22,0,2,4,2245,0,0
2319,22,0,2,5,2246,0,0
2320,22,0,2,6,2247,0,0
2321,22,0,2,7,2248,0,0
2322,22,0,2,8,2249,0,0
2323,22,0,2,9,2250,0,0
2324,22,0,2,10,2251,0,0
2325,22,0,2,11,2252,0,0
2326,22,0,2,12,2253,0,0
2327,22,0,2,13,2254,0,0
2328,22,0,2,14,2255,0,0
2329,22,0,2,15,2256,0,0
2330,22,0,2,16,2257,0,0
2331,22,0,2,17,2258,0,0
2332,22,0,2,18,2259,0,0
2333,22,0,3,0,2260,0,0
2334,22,0,3,1,2261,0,0
2335,22,0,3,2,2262,0,0
2336,22,0,3,3,2263,0,0
2337,22,0,3,4,2264,0,0
2338,22,0,3,5,2265,0,0
2339,22,0,3,6,2266,0,0
2340,22,0,3,7,2267,0,0
2341,22,0,3,8,2268,0,0
2342,22,0,3,9,2269,0,0
2343,22,0,3,10,2270,0,0
2344,22,0,3,11,2271,0,0
2345,22,0,3,12,2272,0,0
2352,22,0,5,0,2279,0,0
2353,22,0,5,1,2280,0,0
2354,22,0,5,2,2281,0,0
2355,22,0,5,3,2282,0,0
2356,22,0,5,4,2283,0,0
2357,22,0,5,5,2279,0,0
2358,22,0,5,6,2284,0,0
2359,22,0,5,7,2285,0,0
2360,22,0,5,8,2279,0,0
2376,22,1,1,0,2303,0,0
2377,22,1,1,1,2304,0,0
2378,22,1,1,2,2305,0,0
2379,22,1,1,3,2306,0,0
2380,22,1,1,4,2307,0,0
2381,22,1,1,5,2308,0,0
2382,22,1,1,6,2309,0,0
2383,22,1,1,7,2310,0,0
2384,22,1,1,8,2311,0,0
2385,22,1,1,9,2312,0,0
2386,22,1,1,10,2313,0,0
2387,22,1,1,11,2314,0,0
2388,22,1,1,12,2315,0,0
2389,22,1,2,0,2316,0,0
2390,22,1,2,1,2317,0,0
2391,22,1,2,2,2318,0,0
2392,22,1,2,3,2319,0,0
2393,22,1,2,4,2320,0,0
2394,22,1,2,5,2321,0,0
2395,22,1,2,6,2322,0,0
2396,22,1,2,7,2323,1,0
2397,22,1,2,8,2324,0,0
2398,22,1,2,9,2325,1,0
2399,22,1,2,10,2326,0,0
2400,22,1,2,11,2327,0,0
2401,22,1,2,12,2328,0,0
2402,22,1,2,13,2329,1,0
2403,22,1,2,14,2330,0,0
2404,22,1,2,15,2331,0,0
2405,22,1,2,16,2332,0,0
2406,22,1,2,17,2333,0,0
2407,22,1,2,18,2334,0,0
2408,22,1,2,19,2335,0,0
2409,22,1,2,20,2336,0,0
2410,22,1,2,21,2337,0,0
2411,22,1,2,22,2338,0,0
2412,22,1,2,23,2339,0,0
2413,22,1,2,24,2340,0,0
2414,22,1,2,25,2341,0,0
2415,22,1,2,26,2342,0,0
2416,22,1,2,27,2343,0,0
2417,22,1,2,28,2344,0,0
2418,22,1,2,29,2345,0,0
2419,22,1,2,30,2346,0,0
2420,22,1,2,31,2347,0,0
2421,22,1,3,0,2348,0,0
2422,22,1,3,1,2349,0,0
2423,22,1,3,2,2350,0,0
2424,22,1,3,3,2351,0,0
2425,22,1,3,4,2352,0,0
2426,22,1,3,5,2353,0,0
2427,22,1,3,6,2354,0,0
2428,22,1,3,7,2355,0,0
2429,22,1,3,8,2356,0,0
2430,22,1,3,9,2357,0,0
2431,22,1,3,10,2358,0,0
2432,22,1,3,11,2359,0,0
2433,22,1,3,12,2360,0,0
2434,22,1,3,13,2361,0,0
2435,22,1,3,14,2362,0,0
2436,22,1,3,15,2363,0,0
2443,22,1,5,0,2370,0,0
2444,22,1,5,1,2371,0,0
2445,22,1,5,2,2372,0,0
2446,22,1,5,3,2373,0,0
2447,22,1,5,4,2374,0,0
2448,22,1,5,5,2375,0,0
2449,22,1,5,6,2376,0,0
2450,22,1,5,7,2377,0,0
2451,22,1,5,8,2378,0,0
2452,22,1,5,9,2379,0,0
2453,22,1,5,10,2380,0,0
2454,22,1,5,11,2381,0,0
2455,23,0,1,0,1,0,0
2456,23,0,1,1,4,0,0
2457,23,0,1,2,6,0,0
2458,23,0,1,3,8,0,0
2459,23,0,1,4,10,0,0
2460,23,0,1,5,13,0,0
2461,23,0,1,6,14,0,0
2462,23,0,1,7,15,0,0
2463,23,0,1,8,17,0,0
2464,23,0,2,0,20,1,0
2465,23,0,2,1,21,0,0
2466,23,0,2,2,22,0,0
2467,23,0,2,3,23,0,0
2468,23,0,2,4,24,0,0
2469,23,0,2,5,25,0,0
2470,23,0,2,6,26,0,0
2471,23,0,2,7,27,0,0
2472,23,0,2,8,28,0,0
2473,23,0,2,9,29,0,0
2474,23,0,2,10,22,1,5
2475,23,0,2,11,20,1,5
2476,23,0,2,12,22,1,5
2477,23,0,2,13,31,1,5
2478,23,0,2,14,20,1,5
2479,23,0,2,15,21,0,0
2480,23,0,2,16,22,0,0
2481,23,0,2,17,27,0,0
2482,23,0,2,18,28,0,0
2483,23,0,3,0,48,0,0
2484,23,0,3,1,45,0,0
2485,23,0,3,2,46,0,0
2486,23,0,3,3,45,0,0
2487,23,0,3,4,48,0,0
2488,23,0,3,5,49,0,0
2489,23,0,3,6,50,0,0
2490,23,0,3,7,51,0,0
2491,23,0,3,8,50,0,0
2492,23,0,3,9,53,0,0
2493,23,0,3,10,54,0,0
2494,23,0,3,11,55,0,0
2495,23,0,3,12,56,0,0
2496,23,0,3,13,57,0,0
2497,23,0,3,14,58,0,0
2498,23,0,3,15,59,0,0
2499,23,0,3,16,60,0,0
2500,23,0,4,0,61,0,0
2501,23,0,4,1,62,0,0
2502,23,0,4,2,63,0,0
2503,23,0,4,3,64,0,0
2504,23,0,4,4,65,0,0
2505,23,0,4,5,74,0,0
2506,23,0,5,0,81,0,0
2507,23,0,5,1,82,0,0
2508,23,0,5,2,83,0,0
2509,23,0,5,3,77,0,0
2510,23,0,5,4,77,0,0
2511,23,0,5,5,76,0,0
2512,23,0,5,6,77,0,0
2513,23,0,5,7,76,0,0
2514,23,0,5,8,76,0,0
2515,23,1,1,0,85,0,0
2516,23,1,1,1,86,0,0
2517,23,1,1,2,87,0,0
2518,23,1,1,3,88,0,0
2519,23,1,1,4,89,0,0
2520,23,1,1,5,90,0,0
2521,23,1,1,6,91,0,0
2522,23,1,1,7,92,0,0
2523,23,1,1,8,93,0,0
2524,23,1,1,9,97,0,0
2525,23,1,1,10,98,0,0
2526,23,1,1,11,99,0,0
2527,23,1,1,12,100,0,0
2528,23,1,2,0,102,0,0
2529,23,1,2,1,103,0,0
2530,23,1,2,2,104,0,0
2531,23,1,2,3,105,0,0
2532,23,1,2,4,106,0,0
2533,23,1,2,5,107,0,0
2534,23,1,2,6,108,0,0
2535,23,1,2,7,109,1,12
2536,23,1,2,8,110,0,0
2537,23,1,2,9,111,1,12
2538,23,1,2,10,112,0,0
2539,23,1,2,11,113,0,0
2540,23,1,2,12,114,0,0
2541,23,1,2,13,115,1,12
2542,23,1,2,14,116,0,0
2543,23,1,2,15,102,0,0
2544,23,1,2,16,103,0,0
2545,23,1,2,17,104,0,0
2546,23,1,2,18,105,0,0
2547,23,1,2,19,106,0,0
2548,23,1,2,20,107,0,0
2549,23,1,2,21,108,0,0
2550,23,1,2,22,109,0,0
2551,23,1,2,23,110,0,0
2552,23,1,2,24,111,0,0
2553,23,1,2,25,112,0,0
2554,23,1,2,26,113,0,0
2555,23,1,2,27,114,0,0
2556,23,1,2,28,112,0,0
2557,23,1,2,29,107,0,0
2558,23,1,2,30,114,0,0
2559,23,1,2,31,110,0,0
2588,23,1,4,0,156,0,0
2589,23,1,4,1,157,0,0
2590,23,1,4,2,158,0,0
2591,23,1,4,3,159,0,0
2592,23,1,4,4,160,0,0
2593,23,1,4,5,169,0,0
2594,23,1,5,0,4752,0,0
2595,23,1,5,1,4753,0,0
2596,23,1,5,2,4754,0,0
2597,23,1,5,3,4755,0,0
2598,23,1,5,4,4756,0,0
2599,23,1,5,5,4757,0,0
2600,23,1,5,6,4758,0,0
2601,24,0,1,0,2528,0,0
2602,24,0,1,1,2529,0,0
2603,24,0,1,2,2530,0,0
2604,24,0,1,3,2531,0,0
2605,24,0,1,4,2532,0,0
2606,24,0,1,5,2533,0,0
2607,24,0,1,6,2534,0,0
2608,24,0,1,7,2535,0,0
2609,24,0,1,8,2536,0,0
2610,24,0,1,9,2537,0,0
2611,24,0,1,10,2538,0,0
2612,24,0,1,11,2539,0,0
2613,24,0,1,12,2540,0,0
2614,24,0,1,13,2541,0,0
2615,24,0,1,14,2542,0,0
2616,24,0,2,0,2543,0,0
2617,24,0,2,1,2544,0,0
2618,24,0,2,2,2545,0,0
2619,24,0,2,3,2546,0,0
2620,24,0,2,4,2547,0,0
2621,24,0,2,5,2548,0,0
2622,24,0,2,6,2549,0,0
2623,24,0,2,7,2550,0,0
2624,24,0,2,8,2551,0,0
2625,24,0,2,9,2552,0,0
2626,24,0,2,10,2553,0,0
2627,24,0,2,11,2554,0,0
2628,24,0,2,12,2555,0,0
2629,24,0,2,13,2556,0,0
2630,24,0,2,14,2557,0,0
2631,24,0,2,15,2558,0,0
2632,24,0,2,16,2559,0,0
2633,24,0,2,17,2560,0,0
2634,24,0,2,18,2561,0,0
2635,24,0,2,19,2562,0,0
2636,24,0,2,20,2563,0,0
2637,24,0,3,0,2564,0,0
2638,24,0,3,1,2565,0,0
2639,24,0,3,2,2566,0,0
2640,24,0,3,3,2567,0,0
2641,24,0,3,4,2568,0,0
2642,24,0,3,5,2569,0,0
2643,24,0,3,6,2570,0,0
2644,24,0,3,7,2571,0,0
2645,24,0,3,8,2572,0,0
2646,24,0,3,9,2573,0,0
2647,24,0,3,10,2574,0,0
2648,24,0,3,11,2575,0,0
2649,24,0,3,12,2576,0,0
2650,24,0,3,13,2577,0,0
2651,24,0,3,14,2578,0,0
2652,24,0,3,15,2579,0,0
2653,24,0,3,16,2580,0,0
2654,24,0,3,17,2581,0,0
2655,24,0,3,18,2582,0,0
2656,24,0,5,0,2614,0,0
2657,24,0,5,1,2584,0,0
2658,24,0,5,2,2585,0,0
2659,24,0,5,3,2586,0,0
2660,24,0,5,4,2587,0,0
2661,24,0,5,5,2586,0,0
2662,24,0,5,6,2589,0,0
2663,24,0,5,7,2590,0,0
2664,24,0,5,8,2591,0,0
2665,24,0,5,9,2592,0,0
2666,24,0,5,10,2593,0,0
2667,24,0,5,11,2594,0,0
2668,24,0,5,12,2584,0,0
2669,24,0,5,13,2596,0,0
2670,24,0,5,14,2594,0,0
2671,24,0,5,15,2598,0,0
2672,24,0,5,16,2599,0,0
2673,24,0,5,17,2600,0,0
2674,24,0,5,18,2601,0,0
2675,24,0,5,19,2591,0,0
2676,24,0,5,20,2589,0,0
2677,24,0,5,21,2586,0,0
2678,24,0,5,22,2589,0,0
2679,24,0,5,23,2599,0,0
2680,24,0,5,24,2607,0,0
2681,24,0,5,25,2608,0,0
2682,24,0,5,26,2609,0,0
2683,24,0,5,27,2592,0,0
2684,24,0,5,28,2586,0,0
2685,24,0,5,29,2590,0,0
2686,24,0,5,30,2587,0,0
2687,24,0,5,31,2614,0,0
2688,24,0,5,32,2614,0,0
2689,24,0,5,33,2614,0,0
2690,24,0,5,34,2614,0,0
2691,24,1,1,0,2618,0,0
2692,24,1,1,1,2619,0,0
2693,24,1,1,2,2620,0,0
2694,24,1,1,3,2621,0,0
2695,24,1,1,4,2622,0,0
2696,24,1,1,5,2623,0,0
2697,24,1,1,6,2624,0,0
2698,24,1,1,7,2625,0,0
2699,24,1,1,8,2626,0,0
2700,24,1,1,9,2627,0,0
2701,24,1,1,10,2628,0,0
2702,24,1,1,11,2629,0,0
2703,24,1,1,12,2630,0,0
2704,24,1,1,13,2631,0,0
2705,24,1,1,14,2632,0,0
2706,24,1,2,0,2633,0,0
2707,24,1,2,1,2634,0,0
2708,24,1,2,2,2635,0,0
2709,24,1,2,3,2636,0,0
2710,24,1,2,4,2637,0,0
2711,24,1,2,5,2638,0,0
2712,24,1,2,6,2639,0,0
2713,24,1,2,7,2640,0,0
2714,24,1,2,8,2641,0,0
2715,24,1,2,9,2642,0,0
2716,24,1,2,10,2643,0,0
2717,24,1,2,11,2644,0,0
2718,24,1,2,12,2645,0,0
2719,24,1,2,13,2646,0,0
2720,24,1,2,14,2647,0,0
2721,24,1,2,15,2648,0,0
2722,24,1,2,16,2649,0,0
2723,24,1,2,17,2650,0,0
2724,24,1,2,18,2651,0,0
2725,24,1,2,19,2652,0,0
2726,24,1,3,0,2653,0,0
2727,24,1,3,1,2654,0,0
2728,24,1,3,2,2655,0,0
2729,24,1,3,3,2656,0,0
2730,24,1,3,4,2657,0,0
2731,24,1,3,5,2658,0,0
2732,24,1,3,6,2659,0,0
2733,24,1,3,7,2660,0,0
2734,24,1,3,8,2661,0,0
2735,24,1,3,9,2662,0,0
2736,24,1,3,10,2663,0,0
2737,24,1,3,11,2664,0,0
2738,24,1,3,12,2665,0,0
2739,24,1,3,13,2666,0,0
2740,24,1,3,14,2667,0,0
2741,24,1,3,15,2668,0,0
2742,24,1,3,16,2669,0,0
2743,24,1,4,0,2670,0,0
2744,24,1,4,1,2671,0,0
2745,24,1,4,2,2672,0,0
2746,24,1,4,3,2673,0,0
2747,24,1,4,4,2674,0,0
2748,24,1,4,5,2675,0,0
2749,24,1,4,6,2676,0,0
2750,24,1,4,7,2677,0,0
2751,24,1,4,8,2678,0,0
2752,24,1,4,9,2679,0,0
2753,24,1,4,10,2680,0,0
2754,24,1,4,11,2681,0,0
2755,24,1,4,12,2682,0,0
2756,24,1,5,0,2683,0,0
2757,24,1,5,1,2684,0,0
2758,24,1,5,2,2685,0,0
2759,24,1,5,3,2686,0,0
2760,24,1,5,4,2687,0,0
2761,24,1,5,5,2688,0,0
2762,27,0,1,0,2689,0,0
2763,27,0,1,1,2690,0,0
2764,27,0,1,2,2691,0,0
2765,27,0,1,3,2692,0,0
2766,27,0,2,0,2693,0,0
2767,27,0,2,1,2694,0,0
2768,27,0,2,2,2695,0,0
2769,27,0,2,3,2696,0,0
2770,27,0,2,4,2697,0,0
2771,27,0,2,5,2698,0,0
2772,27,0,3,0,2699,0,0
2773,27,0,3,1,2700,0,0
2774,27,0,3,2,2701,0,0
2775,27,0,3,3,2702,0,0
2776,27,0,3,4,2703,0,0
2777,27,0,3,5,2704,0,0
2778,27,0,3,6,2705,0,0
2779,27,0,4,0,2706,0,0
2780,27,0,4,1,2707,0,0
2781,27,0,4,2,2708,0,0
2782,27,0,4,3,2709,0,0
2783,27,0,4,4,2710,0,0
2784,27,0,4,5,2711,0,0
2785,27,0,4,6,2712,0,0
2786,27,0,5,0,2713,0,0
2787,27,0,5,1,2714,0,0
2788,27,0,5,2,2715,0,0
2789,27,0,5,3,2716,0,0
2790,27,0,5,4,2717,0,0
2791,27,0,5,5,2718,0,0
2792,27,0,5,6,2719,0,0
2793,27,0,6,0,2720,0,0
2794,27,0,6,1,2721,0,0
2795,27,0,6,2,2722,0,0
2796,27,0,6,3,2723,0,0
2797,27,1,1,0,2724,0,0
2798,27,1,1,1,2725,0,0
2799,27,1,1,2,2726,0,0
2800,27,1,1,3,2727,0,0
2801,27,1,2,0,2728,0,0
2802,27,1,2,1,2729,0,0
2803,27,1,2,2,2730,0,0
2804,27,1,2,3,2731,0,0
2805,27,1,2,4,2732,0,0
2806,27,1,2,5,2733,0,0
2807,27,1,3,0,2734,0,0
2808,27,1,3,1,2735,0,0
2809,27,1,3,2,2736,0,0
2810,27,1,3,3,2737,0,0
2811,27,1,3,4,2738,0,0
2812,27,1,3,5,2739,0,0
2813,27,1,4,0,2740,0,0
2814,27,1,4,1,2741,0,0
2815,27,1,4,2,2742,0,0
2816,27,1,4,3,2743,0,0
2817,27,1,4,4,2744,0,0
2818,27,1,4,5,2745,0,0
2819,27,1,4,6,2746,0,0
2820,27,1,5,0,2747,0,0
2821,27,1,5,1,2748,0,0
2822,27,1,5,2,2749,0,0
2823,27,1,5,3,2750,0,0
2824,27,1,5,4,2751,0,0
2825,27,1,5,5,2752,0,0
2826,27,1,5,6,2753,0,0
2827,27,1,5,7,2754,0,0
2828,27,1,6,0,2755,0,0
2829,27,1,6,1,2756,0,0
2830,27,1,6,2,2757,0,0
2831,27,1,6,3,2758,0,0
2832,28,0,1,0,2759,0,0
2833,28,0,1,1,2760,0,0
2834,28,0,1,2,2761,0,0
2835,28,0,1,3,2762,0,0
2836,28,0,1,4,2763,0,0
2837,28,0,2,0,2764,0,0
2838,28,0,2,1,2765,0,0
2839,28,0,2,2,2766,0,0
2840,28,0,2,3,2767,0,0
2841,28,0,2,4,2768,0,0
2842,28,0,3,0,2769,0,0
2843,28,0,3,1,2770,0,0
2844,28,0,3,2,2771,0,0
2845,28,0,3,3,2772,0,0
2846,28,0,3,4,2773,0,0
2847,28,0,4,0,2774,0,0
2848,28,0,4,1,2775,0,0
2849,28,0,4,2,2776,0,0
2850,28,0,5,0,2777,0,0
2851,28,0,5,1,2778,0,0
2852,28,0,5,2,2779,0,0
2853,28,0,5,3,2780,0,0
2854,28,0,5,4,2781,0,0
2855,28,0,6,0,9631,0,0
2856,28,0,6,1,9632,0,0
2857,28,0,6,2,9633,0,0
2858,28,0,6,3,9634,0,0
2859,28,0,6,4,9632,0,0
2860,28,0,6,5,9633,0,0
2861,28,0,6,6,9634,0,0
2862,28,0,6,7,9632,0,0
2863,28,0,6,8,9633,0,0
2864,28,0,6,9,9634,0,0
2865,28,1,1,0,2792,0,0
2866,28,1,1,1,2793,0,0
2867,28,1,1,2,2794,0,0
2868,28,1,1,3,2795,0,0
2869,28,1,1,4,2796,0,0
2870,28,1,2,0,2797,0,0
2871,28,1,2,1,2798,0,0
2872,28,1,2,2,2799,0,0
2873,28,1,2,3,2800,0,0
2874,28,1,3,0,2801,0,0
2875,28,1,3,1,2802,0,0
2876,28,1,3,2,2803,0,0
2877,28,1,3,3,2804,0,0
2878,28,1,3,4,2805,0,0
2879,28,1,4,0,2806,0,0
2880,28,1,4,1,2807,0,0
2881,28,1,4,2,2808,0,0
2882,28,1,5,0,2809,0,0
2883,28,1,5,1,2810,0,0
2884,28,1,5,2,2811,0,0
2885,28,1,5,3,2812,0,0
2886,28,1,5,4,2813,0,0
2887,28,1,6,0,9635,0,0
2888,28,1,6,1,9636,0,0
2889,28,1,6,2,9637,0,0
2890,28,1,6,3,9638,0,0
2891,28,1,6,4,9636,0,0
2892,28,1,6,5,9637,0,0
2893,28,1,6,6,9638,0,0
2894,28,1,6,7,9636,0,0
2895,28,1,6,8,9637,0,0
2896,28,1,6,9,9638,0,0
2897,29,0,1,0,2824,0,0
2898,29,0,1,1,2825,0,0
2899,29,0,1,2,2826,0,0
2900,29,0,1,3,2827,0,0
2901,29,0,1,4,2828,0,0
2902,29,0,1,5,2829,0,0
2903,29,0,1,6,2830,0,0
2904,29,0,1,7,2831,0,0
2905,29,0,2,0,2832,0,0
2906,29,0,2,1,2833,0,0
2907,29,0,2,2,2834,0,0
2908,29,0,2,3,2835,0,0
2909,29,0,2,4,2836,0,0
2910,29,0,2,5,2837,0,0
2911,29,0,2,6,2838,0,0
2912,29,0,2,7,2839,0,0
2913,29,0,3,0,2840,0,0
2914,29,0,3,1,2841,0,0
2915,29,0,3,2,2842,0,0
2916,29,0,3,3,2843,0,0
2917,29,0,3,4,2844,0,0
2918,29,0,3,5,2845,0,0
2919,29,0,3,6,2846,0,0
2920,29,0,3,7,2847,0,0
2921,29,0,3,8,2848,0,0
2922,29,0,3,9,2849,0,0
2923,29,0,3,10,2850,0,0
2924,29,0,3,11,2851,0,0
2925,29,0,4,0,2852,0,0
2926,29,0,4,1,2853,0,0
2927,29,0,4,2,2854,0,0
2928,29,0,4,3,2855,0,0
2929,29,0,4,4,2856,0,0
2930,29,0,4,5,2857,0,0
2931,29,0,4,6,2858,0,0
2932,29,0,4,7,2859,0,0
2933,29,0,4,8,2860,0,0
2934,29,0,4,9,2861,0,0
2935,29,0,5,0,2862,0,0
2936,29,0,5,1,2863,0,0
2937,29,0,5,2,2864,0,0
2938,29,0,5,3,2865,0,0
2939,29,0,5,4,2866,0,0
2940,29,0,5,5,2867,0,0
2941,29,0,5,6,2868,0,0
2942,29,0,5,7,2869,0,0
2943,29,1,1,0,2870,0,0
2944,29,1,1,1,2871,0,0
2945,29,1,1,2,2872,0,0
2946,29,1,1,3,2873,0,0
2947,29,1,1,4,2874,0,0
2948,29,1,1,5,2875,0,0
2949,29,1,1,6,2876,0,0
2950,29,1,1,7,2877,0,0
2951,29,1,2,0,2878,0,0
2952,29,1,2,1,2879,0,0
2953,29,1,2,2,2880,0,0
2954,29,1,2,3,2881,0,0
2955,29,1,2,4,2882,0,0
2956,29,1,2,5,2883,0,0
2957,29,1,2,6,2884,0,0
2958,29,1,2,7,2885,0,0
2959,29,1,3,0,2886,0,0
2960,29,1,3,1,2887,0,0
2961,29,1,3,2,2888,0,0
2962,29,1,3,3,2889,0,0
2963,29,1,3,4,2890,0,0
2964,29,1,3,5,2891,0,0
2965,29,1,3,6,2892,0,0
2966,29,1,3,7,2893,0,0
2967,29,1,3,8,2894,0,0
2968,29,1,3,9,2895,0,0
2969,29,1,4,0,2896,0,0
2970,29,1,4,1,2897,0,0
2971,29,1,4,2,2898,0,0
2972,29,1,4,3,2899,0,0
2973,29,1,4,4,2900,0,0
2974,29,1,4,5,2901,0,0
2975,29,1,4,6,2902,0,0
2976,29,1,4,7,2903,0,0
2977,29,1,4,8,2904,0,0
2978,29,1,4,9,2905,0,0
2979,29,1,5,0,2906,0,0
2980,29,1,5,1,2907,0,0
2981,29,1,5,2,2908,0,0
2982,29,1,5,3,2909,0,0
2983,29,1,5,4,2910,0,0
2984,30,0,1,0,2911,0,0
2985,30,0,1,1,2912,0,0
2986,30,0,1,2,2913,0,0
2987,30,0,1,3,2914,0,0
2988,30,0,2,0,2915,0,0
2989,30,0,2,1,2916,0,0
2990,30,0,2,2,2917,0,0
2991,30,0,2,3,2918,0,0
2992,30,0,2,4,2919,0,0
2993,30,0,2,5,2920,0,0
2994,30,0,2,6,2921,0,0
2995,30,0,2,7,2922,0,0
2996,30,0,2,8,2923,0,0
2997,30,0,2,9,2924,0,0
2998,30,0,3,0,2925,0,0
2999,30,0,3,1,2926,0,0
3000,30,0,3,2,2927,0,0
3001,30,0,3,3,2928,0,0
3002,30,0,3,4,2929,0,0
3003,30,0,3,5,2930,0,0
3004,30,0,4,0,2931,0,0
3005,30,0,4,1,2932,0,0
3006,30,0,4,2,2933,0,0
3007,30,0,4,3,2934,0,0
3008,30,0,4,4,2935,0,0
3009,30,0,4,5,2936,0,0
3010,30,0,5,0,2937,0,0
3011,30,0,5,1,2940,0,0
3012,30,0,5,2,2941,0,0
3013,30,0,5,3,2941,0,0
3014,30,0,5,4,2939,0,0
3015,30,0,5,5,2938,0,0
3016,30,0,5,6,2937,0,0
3017,30,0,5,7,2937,0,0
3018,30,0,5,8,2939,0,0
3019,30,0,6,0,2946,0,0
3020,30,0,6,1,2947,0,0
3021,30,0,6,2,2948,0,0
3022,30,0,6,3,2949,0,0
3023,30,0,8,0,2950,0,0
3024,30,0,8,1,2951,0,0
3025,30,0,8,2,2952,0,0
3026,30,0,8,3,2953,0,0
3027,30,0,8,4,2954,0,0
3028,30,0,8,5,2955,0,0
3029,30,1,1,0,2956,0,0
3030,30,1,1,1,2957,0,0
3031,30,1,1,2,2958,0,0
3032,30,1,1,3,2959,0,0
3033,30,1,2,0,2960,0,0
3034,30,1,2,1,2961,0,0
3035,30,1,2,2,2962,0,0
3036,30,1,2,3,2963,0,0
3037,30,1,2,4,2964,0,0
3038,30,1,2,5,2965,0,0
3039,30,1,2,6,2966,0,0
3040,30,1,2,7,2967,0,0
3041,30,1,2,8,2968,0,0
3042,30,1,2,9,2969,0,0
3043,30,1,3,0,2970,0,0
3044,30,1,3,1,2971,0,0
3045,30,1,3,2,2972,0,0
3046,30,1,3,3,2973,0,0
3047,30,1,3,4,2974,0,0
3048,30,1,3,5,2975,0,0
3049,30,1,3,6,2976,0,0
3050,30,1,4,0,2977,0,0
3051,30,1,4,1,2978,0,0
3052,30,1,4,2,2979,0,0
3053,30,1,4,3,2980,0,0
3054,30,1,4,4,2981,0,0
3055,30,1,4,5,2982,0,0
3056,30,1,5,0,2983,0,0
3057,30,1,5,1,2984,0,0
3058,30,1,5,2,2985,0,0
3059,30,1,5,3,2986,0,0
3060,30,1,5,4,2987,0,0
3061,30,1,5,5,2988,0,0
3062,30,1,6,0,2989,0,0
3063,30,1,6,1,2990,0,0
3064,30,1,6,2,2991,0,0
3065,30,1,6,3,2992,0,0
3066,30,1,8,0,2993,0,0
3067,30,1,8,1,2994,0,0
3068,30,1,8,2,2995,0,0
3069,30,1,8,3,2996,0,0
3070,30,1,8,4,2997,0,0
3071,30,1,8,5,2998,0,0
3072,31,0,1,0,2999,0,0
3073,31,0,1,1,3000,0,0
3074,31,0,1,2,3001,0,0
3075,31,0,1,3,3002,0,0
3076,31,0,1,4,3003,0,0
3077,31,0,1,5,3004,0,0
3078,31,0,1,6,3005,0,0
3079,31,0,1,7,3006,0,0
3080,31,0,2,0,3007,0,0
3081,31,0,2,1,3008,0,0
3082,31,0,2,2,3009,0,0
3083,31,0,2,3,3010,0,0
3084,31,0,2,4,3011,0,0
3085,31,0,2,5,3012,0,0
